fecha,demanda_total,prioritaria,industria,usinas,exportaciones,iny_tgs,iny_tgn,iny_enarsa,iny_gpm,iny_bolivia,iny_escobar,iny_total,linepack_tgs,var_linepack_tgs,lim_inf_tgs,lim_sup_tgs,linepack_tgn,var_linepack_tgn,lim_inf_tgn,lim_sup_tgn,linepack_total,var_linepack_total,lim_inf_total,lim_sup_total,tramo_final_tgs,tf_lim_inf_tgs,tf_lim_sup_tgs,tramo_final_tgn,tf_lim_inf_tgn,tf_lim_sup_tgn,temp_min_ba,temp_max_ba,temp_prom_ba,temp_min_esquel,temp_max_esquel,temp_prom_esquel,cammesa_gas,cammesa_gasoil,cammesa_fueloil,cammesa_carbon,cammesa_total,estado_tgn,cammesa_gas_est,cammesa_gasoil_est,cammesa_fueloil_est,cammesa_carbon_est
2026-06-13,148.8,68.6,31.1,34.6,5.0,98.2,39.5,,,,,137.7,221.63,-0.76,215.0,235.0,129.31,1.03,110.0,142.0,350.7,,312.0,368.0,,,,,,,9.0,14.0,11.5,,,,40.925,0.065,0.77,1.91,40.925,NORMAL,,,,
2026-06-14,151.5,72.4,30.9,34.0,5.3,100.1,39.5,,,,,139.6,222.64,1.02,215.0,235.0,130.65,1.34,110.0,142.0,350.9,,312.0,368.0,,,,,,,3.0,10.0,6.5,,,,39.765,0.062,0.782,1.953,39.765,NORMAL,,,,
2026-06-15,172.0,75.7,29.9,34.3,5.8,75.9,40.4,23.7,23.7,1.0,17.0,157.0,224.59,1.94,215.0,235.0,131.48,0.83,110.0,142.0,353.3,2.8,312.0,368.0,84.99,,,14.74,,,2.0,15.0,6.4,,,,40.761,0.247,1.194,2.047,40.761,NORMAL,,,,
2026-06-16,181.5,73.7,31.9,38.0,7.7,74.8,39.2,23.6,23.6,1.0,18.0,155.6,222.54,-2.05,215.0,235.0,126.17,-5.31,110.0,142.0,356.1,-7.4,312.0,368.0,84.07,,,14.47,,,8.0,17.0,9.6,,,,43.168,2.398,1.111,1.969,43.168,ALERTA,,,,
2026-06-17,176.9,75.9,31.2,33.0,5.7,75.9,37.9,22.9,22.9,1.0,18.0,154.7,221.34,-1.2,215.0,235.0,123.51,-2.66,110.0,142.0,348.7,-3.9,312.0,368.0,82.01,,,14.28,,,7.0,14.0,12.8,,,,41.779,4.031,1.244,2.056,41.779,ALERTA,,,,
2026-06-18,173.0,77.5,31.9,32.1,5.300000000000001,76.0,37.8,22.3,22.3,1.2,15.0,151.1,219.56,-1.79,215.0,235.0,121.5,-2.01,110.0,142.0,344.8,-3.8,312.0,368.0,81.17,,,14.36,,,10.0,13.0,11.8,,,,38.645,6.372,1.283,1.91,38.645,ALERTA,,,,
2026-06-19,149.8,75.5,30.7,29.0,4.9,98.0,39.1,,,,,137.1,220.8,1.24,215.0,235.0,122.48,0.98,110.0,142.0,341.1,,312.0,368.0,,,,,,,8.0,15.0,11.5,,,,35.933,7.313,1.518,1.867,35.933,ALERTA,,,,
2026-06-20,146.2,71.2,29.4,29.7,6.4,98.4,40.7,,,,,139.1,225.5,4.7,215.0,235.0,126.49,4.01,110.0,142.0,343.3,,312.0,368.0,,,,,,,4.0,15.0,9.5,,,,34.905,5.063,0.579,1.931,34.905,ALERTA,,,,
2026-06-21,163.0,67.6,27.3,27.6,6.7,75.8,42.2,21.9,21.9,1.1,15.5,155.4,231.46,5.97,215.0,235.0,131.04,4.55,110.0,142.0,352.0,10.5,312.0,368.0,92.62,,,16.04,,,9.0,14.0,11.1,,,,32.431,5.86,0.535,1.868,32.431,NORMAL,,,,
2026-06-22,170.7,81.5,28.2,28.0,6.9,76.8,39.7,20.7,20.7,0.7,15.5,152.7,231.82,0.35,215.0,235.0,131.28,0.24,110.0,142.0,362.5,0.6,312.0,368.0,89.87,,,15.86,,,7.0,13.0,10.9,,,,34.9,11.664,1.508,1.994,34.9,NORMAL,,,,
2026-06-23,179.1,85.8,26.5,30.3,7.7,76.5,43.0,21.6,21.6,1.2,18.0,159.1,230.65,-1.17,215.0,235.0,131.53,0.25,110.0,142.0,363.1,-0.9,312.0,368.0,87.15,,,15.8,,,4.0,12.0,9.2,,,,36.165,14.114,1.847,1.816,36.165,NORMAL,,,,
2026-06-24,183.8,86.7,27.1,31.0,7.3,75.7,41.6,21.6,21.6,1.0,19.0,157.9,227.74,-3.29,215.0,235.0,127.86,-3.67,110.0,142.0,362.1,-6.6,312.0,368.0,84.81,,,13.95,,,4.0,12.0,8.5,,,,37.033,15.204,2.252,0.0,37.033,NORMAL,,,,
2026-06-25,178.9,84.2,28.2,31.1,7.1,76.1,41.6,22.1,22.1,1.0,20.1,159.9,226.8,-0.95,215.0,235.0,129.1,1.24,110.0,142.0,355.5,0.4,312.0,368.0,81.91,,,15.61,,,8.0,13.0,9.1,,,,38.285,13.673,2.111,0.0,38.285,NORMAL,,,,
2026-06-26,155.4,82.6,27.4,29.1,6.6,98.2,40.1,,,,,138.3,226.39,-0.4,215.0,235.0,129.78,0.68,110.0,142.0,355.9,,312.0,368.0,,,,,,,3.0,14.0,8.5,,,,,,,,,NORMAL,,,,
2026-06-27,151.1,76.9,26.8,30.9,7.0,97.7,40.8,,,,,138.5,229.98,3.58,215.0,235.0,132.56,2.78,110.0,142.0,356.2,,312.0,368.0,,,,,,,7.0,16.0,11.5,,,,,,,,,NORMAL,,,,
2026-06-28,167.2,74.9,27.6,28.2,7.4,75.0,39.9,22.0,22.0,0.5,19.0,156.0,236.38,6.4,215.0,235.0,132.97,0.41,110.0,142.0,362.6,6.8,312.0,368.0,90.8,,,16.05,,,8.0,13.0,13.0,,,,,,,,,NORMAL,,,,
2026-06-29,176.7,80.8,28.3,31.6,7.1,76.9,41.0,20.9,20.9,0.0,19.1,157.9,236.23,-0.15,215.0,235.0,132.79,-0.18,110.0,142.0,369.3,-0.3,312.0,368.0,89.64,,,15.89,,,5.0,14.0,9.9,,,,,,,,,NORMAL,,,,
2026-06-30,175.3,83.5,27.8,30.3,6.6,77.9,41.0,22.0,22.0,0.0,18.0,159.0,236.72,0.49,215.0,235.0,134.11,1.32,110.0,142.0,369.0,1.8,312.0,368.0,88.87,,,15.71,,,3.0,14.0,9.5,,,,,,,,,NORMAL,,,,
2026-07-01,181.9,88.7,27.2,30.5,6.4,76.7,41.2,21.8,21.8,0.8,17.0,156.7,229.92,-6.8,215.0,235.0,133.43,-0.68,110.0,142.0,370.8,-7.4,312.0,368.0,85.26,,,15.36,,,4.0,13.0,9.7,,,,,,,,,NORMAL,,,,
2026-07-02,188.8,94.8,27.9,32.4,5.6,75.7,40.7,22.7,22.7,1.9,20.0,159.2,223.0,-6.92,215.0,235.0,128.87,-4.56,110.0,142.0,363.4,-11.5,312.0,368.0,81.6,,,14.68,,,1.0,9.0,6.1,,,,,,,,,NORMAL,,,,
2026-07-03,166.3,94.1,26.1,30.6,6.0,98.8,39.4,,,,,138.2,221.08,-1.92,215.0,235.0,125.07,-3.8,110.0,142.0,351.9,,312.0,368.0,,,,,,,,,,,,,,,,,,ALERTA,,,,
2026-07-04,154.6,89.0,25.2,25.0,6.0,98.1,39.5,,,,,137.6,221.24,0.16,215.0,235.0,125.99,0.92,110.0,142.0,346.2,,312.0,368.0,,,,,,,0.0,11.0,5.5,,,,,,,,,ALERTA,,,,
2026-07-05,175.7,91.2,24.0,26.9,6.5,77.8,42.3,22.7,22.7,2.3,19.2,162.0,223.94,2.7,215.0,235.0,128.11,2.12,110.0,142.0,347.2,4.8,312.0,368.0,88.34,,,16.09,,,5.0,9.0,6.1,,,,,,,,,NORMAL,,,,
2026-07-06,178.9,92.6,26.6,24.0,6.1000000000000005,77.7,41.6,23.0,23.0,1.7,19.3,161.5,224.33,0.39,215.0,235.0,128.49,0.38,110.0,142.0,352.0,0.8,312.0,368.0,87.57,,,16.13,,,5.0,13.0,7.5,,,,,,,,,NORMAL,,,,
2026-07-07,175.3,85.1,27.0,27.8,5.800000000000001,76.4,42.0,23.0,23.0,1.2,19.9,161.2,224.34,,215.0,235.0,128.93,0.44,110.0,142.0,352.8,3.9,312.0,368.0,89.07,,,15.43,,,,,10.3,,,,,,,,,NORMAL,,,,
2026-07-08,157.8,85.6,26.5,30.3,6.0,98.7,40.5,,,,,139.2,231.46,3.7,215.0,235.0,129.8,0.87,110.0,142.0,356.7,,312.0,368.0,,,,,,,8.0,20.0,14.0,,,,,,,,,NORMAL,,,,
2026-07-09,151.6,73.8,27.0,33.9,7.4,97.5,40.6,,,,,138.1,229.92,-1.54,215.0,235.0,133.01,3.21,110.0,142.0,361.3,,312.0,368.0,,,,,,,8.0,17.0,12.5,,,,,,,,,NORMAL,,,,
2026-07-10,157.5,76.4,27.1,36.9,7.4,100.0,38.0,,,,,138.0,226.95,-2.97,215.0,235.0,128.4,-4.61,110.0,142.0,362.9,,312.0,368.0,,,,,,,10.0,13.0,11.5,,,,,,,,,NORMAL,,,,
2026-07-11,148.5,70.5,26.8,34.3,7.4,98.2,39.8,,,,,138.0,223.11,-3.83,215.0,235.0,124.76,-3.64,110.0,142.0,355.3,,312.0,368.0,,,,,,,7.0,15.0,11.0,,,,,,,,,ALERTA,,,,
2026-07-12,147.5,72.8,26.7,31.4,7.4,100.0,40.2,,,,,140.2,,,215.0,235.0,127.2,2.44,110.0,142.0,347.9,,312.0,368.0,,,,,,,7.0,13.0,10.0,,,,,,,,,NORMAL,,,,
2026-07-13,183.5,84.5,31.5,34.6,6.6,76.3,41.8,23.0,23.0,1.8,18.0,161.1,220.36,-3.75,215.0,235.0,127.13,-0.07,110.0,142.0,346.8,-3.9,312.0,368.0,76.9,,,14.17,,,4.0,14.0,7.7,,,,,,,,,NORMAL,,,,
2026-07-14,180.5,79.2,30.7,34.6,7.3,76.1,42.7,23.1,23.1,2.7,17.6,160.1,219.64,-0.72,215.0,235.0,126.03,-1.1,110.0,142.0,347.5,-1.8,312.0,368.0,82.95,,,14.55,,,8.0,16.0,11.9,,,,,,,,,ALERTA,,,,
2026-07-15,168.1,69.7,30.4,33.9,7.6,75.9,43.1,22.6,22.6,2.5,17.6,159.2,224.93,5.29,215.0,235.0,129.28,3.25,110.0,142.0,345.7,9.1,312.0,368.0,87.43,,,15.25,,,11.0,17.0,14.9,,,,,,,,,NORMAL,,,,
2026-07-16,158.9,58.8,31.1,30.4,7.800000000000001,75.9,41.4,21.5,21.5,1.1,15.0,153.9,232.31,9.67,215.0,235.0,134.44,5.16,110.0,142.0,354.7,12.6,312.0,368.0,91.74,,,17.07,,,17.0,20.0,19.3,,,,,,,,,NORMAL,,,,
2026-07-17,136.7,,30.7,,7.5,92.6,39.2,,,,,131.8,235.4,3.09,215.0,235.0,137.5,3.06,110.0,142.0,366.8,,312.0,368.0,,,,,,,18.0,23.0,20.5,,,,,,,,,NORMAL,,,,
2026-07-18,138.5,,31.7,,7.0,91.0,37.8,,,,,128.8,231.99,-3.41,215.0,235.0,136.12,-1.38,110.0,142.0,372.9,,312.0,368.0,,,,,,,14.0,17.0,15.5,,,,,,,,,NORMAL,,,,
2026-07-19,161.1,67.0,31.9,31.5,7.7,75.6,37.2,20.5,20.5,0.0,3.0,136.3,225.51,-6.48,215.0,235.0,133.83,-2.29,110.0,142.0,368.7,-6.5,312.0,368.0,82.93,,,15.73,,,9.0,15.0,11.1,,,,,,,,,NORMAL,,,,
2026-07-20,176.4,77.1,32.7,35.0,6.8,76.0,39.1,22.3,22.3,0.0,14.0,151.4,220.92,-4.59,215.0,235.0,131.85,-1.98,110.0,142.0,359.3,-6.6,312.0,368.0,79.75,,,15.49,,,9.0,13.0,11.6,,,,,,,,,NORMAL,,,,
2026-07-21,181.0,80.7,33.0,35.1,5.7,75.9,39.8,22.5,22.5,0.5,20.5,158.7,220.92,,215.0,235.0,130.06,-1.79,110.0,142.0,352.8,-5.7,312.0,368.0,79.94,,,14.93,,,10.0,14.0,11.4,,,,,,,,,NORMAL,,,,
2026-07-22,179.6,81.9,30.3,31.1,6.800000000000001,74.6,41.4,22.6,22.6,2.0,21.2,159.8,216.02,-0.94,215.0,235.0,127.85,-2.21,110.0,142.0,347.0,-3.2,312.0,368.0,82.2,,,15.16,,,9.0,13.0,11.1,,,,,,,,,NORMAL,,,,
2026-07-23,170.4,78.5,29.8,29.7,6.300000000000001,75.0,41.3,23.3,23.3,2.5,21.1,160.7,216.02,,215.0,235.0,128.54,0.69,110.0,142.0,343.9,6.9,312.0,368.0,84.73,,,15.34,,,8.0,13.0,12.7,,,,,,,,,NORMAL,,,,
2026-07-24,156.0,,30.1,,6.800000000000001,95.9,39.2,,,,,135.1,224.53,2.32,215.0,235.0,130.92,2.38,110.0,142.0,350.7,,312.0,368.0,,,,,,,12.0,15.0,13.5,,,,,,,,,NORMAL,,,,
2026-07-25,147.8,,32.0,,6.800000000000001,96.5,39.3,,,,,135.8,230.27,5.74,215.0,235.0,132.76,1.84,110.0,142.0,355.4,,312.0,368.0,,,,,,,11.0,16.0,13.5,,,,,,,,,NORMAL,,,,
2026-07-26,149.1,60.0,29.0,25.9,7.4,74.5,40.1,21.7,21.7,1.0,7.0,143.4,237.43,7.16,215.0,235.0,134.95,2.19,110.0,142.0,363.1,9.3,312.0,368.0,91.28,,,16.95,,,12.0,20.0,15.7,,,,,,,,,NORMAL,,,,
2026-07-27,143.9,,32.9,,6.800000000000001,96.2,37.9,,,,,134.1,236.14,-1.29,215.0,235.0,136.28,1.33,110.0,142.0,372.4,,312.0,368.0,,,,,,,13.0,19.0,16.0,,,,,,,,,NORMAL,,,,
2026-07-28,166.4,63.7,34.5,36.4,7.6,75.2,39.0,20.3,20.3,0.8,6.0,140.6,236.13,,215.0,235.0,134.54,-1.74,110.0,142.0,372.4,-9.9,312.0,368.0,82.27,,,16.28,,,11.0,16.0,14.4,,,,,,,,,NORMAL,,,,
2026-07-29,172.9,67.6,34.9,35.2,7.3,76.7,37.2,19.0,19.0,0.0,10.0,143.0,218.6,-9.38,215.0,235.0,130.39,-4.15,110.0,142.0,362.5,-13.5,312.0,368.0,78.5,,,15.79,,,9.0,15.0,12.5,,,,,,,,,NORMAL,,,,
2026-07-30,157.5,68.5,33.2,27.7,3.6,76.1,37.4,21.6,21.6,0.0,9.0,144.2,218.84,0.25,215.0,235.0,133.09,2.7,110.0,142.0,349.0,3.0,312.0,368.0,83.1,,,15.63,,,11.0,18.0,13.6,,,,,,,,,NORMAL,,,,
2026-07-31,137.6,,35.0,,6.5,96.7,35.1,,,,,131.8,221.78,2.94,215.0,235.0,138.76,5.67,110.0,142.0,351.9,,312.0,368.0,,,,,,,14.0,21.0,17.5,,,,,,,,,NORMAL,,,,
2026-08-01,132.5,,33.6,,3.5,97.8,31.6,,,,,129.4,224.78,3.0,215.0,235.0,143.55,4.79,110.0,142.0,360.5,,312.0,368.0,,,,,,,14.0,19.0,16.5,,,,,,,,,ALERTA,,,,
2026-08-02,137.2,56.3,32.1,21.2,4.5,75.7,32.6,21.6,21.6,1.3,0.0,130.0,232.22,7.43,215.0,235.0,143.61,0.06,110.0,142.0,368.3,7.5,312.0,368.0,89.32,,,18.02,,,12.0,15.0,15.4,,,,,,,,,ALERTA,,,,
2026-08-03,157.5,59.6,35.0,30.6,7.5,74.3,37.1,21.1,21.1,1.3,0.0,132.4,229.69,-2.53,215.0,235.0,136.96,-6.65,110.0,142.0,375.8,-9.2,312.0,368.0,86.59,,,16.96,,,13.0,16.0,15.5,,,,,,,,,NORMAL,,,,
2026-08-04,159.6,63.0,34.5,31.1,5.7,75.2,38.2,21.3,21.3,1.4,3.0,137.7,228.57,-1.14,215.0,235.0,133.01,-3.95,110.0,142.0,366.7,-5.1,312.0,368.0,84.6,,,15.95,,,11.0,15.0,13.5,,,,,,,,,NORMAL,,,,
2026-08-05,160.4,62.6,35.0,32.2,4.7,75.7,38.0,20.9,20.9,2.8,8.0,142.6,225.08,-3.5,215.0,235.0,135.24,2.23,110.0,142.0,361.6,-1.4,312.0,368.0,84.1,,,15.4,,,13.0,16.0,14.1,,,,,,,,,NORMAL,,,,
2026-08-06,161.7,71.1,34.9,27.3,4.6,77.0,37.3,21.0,21.0,3.7,6.0,141.3,225.0,,215.0,235.0,134.62,-0.62,110.0,142.0,360.2,-4.3,312.0,368.0,80.2,,,13.86,,,9.0,14.0,11.4,,,,,,,,,NORMAL,,,,
2026-08-07,151.5,,35.1,,5.4,98.6,36.8,,,,,135.4,221.37,0.05,215.0,235.0,135.21,0.59,110.0,142.0,355.9,,312.0,368.0,,,,,,,5.0,13.0,9.0,,,,,,,,,NORMAL,,,,
2026-08-08,145.2,,33.5,,5.0,100.3,35.5,,,,,135.8,224.37,3.0,215.0,235.0,135.61,0.4,110.0,142.0,356.6,,312.0,368.0,,,,,,,7.0,13.0,10.0,,,,,,,,,NORMAL,,,,
2026-08-09,146.3,,33.4,,5.5,98.2,35.1,,,,,133.3,225.93,1.56,215.0,235.0,135.28,-0.33,110.0,142.0,360.0,,312.0,368.0,,,,,,,3.0,15.0,9.0,,,,,,,,,NORMAL,,,,
2026-08-10,182.8,86.8,31.8,33.0,5.7,74.2,38.4,22.4,22.4,2.4,15.0,150.1,218.63,-7.3,215.0,235.0,126.27,-9.01,110.0,142.0,361.2,-16.3,312.0,368.0,82.66,,,14.7,,,4.0,12.0,8.5,,,,,,,,,ALERTA,36.0,4.184,2.065,2.028
2026-08-11,181.8,86.5,31.4,34.2,5.8,76.8,39.8,23.0,23.0,1.8,20.1,159.7,216.39,-2.23,215.0,235.0,123.32,-2.95,110.0,142.0,344.9,-5.2,312.0,368.0,79.08,,,13.91,,,6.0,12.0,9.2,,,,,,,,,ALERTA,36.0,4.184,2.065,2.028
2026-08-12,183.0,84.7,30.9,33.7,7.0,76.4,40.8,23.6,23.6,1.8,20.8,161.5,217.16,0.76,215.0,235.0,117.87,-5.45,110.0,142.0,339.7,-4.6,312.0,368.0,78.56,,,13.45,,,8.0,13.0,10.0,,,,,,,,,ALERTA,36.0,4.184,2.065,2.028
2026-08-13,163.8,,29.0,,6.5,101.2,40.2,,,,,141.4,220.31,3.16,215.0,235.0,116.52,-1.35,110.0,142.0,335.0,,312.0,368.0,,,,,,,8.0,12.0,10.0,,,,,,,,,ALERTA,36.0,4.184,2.065,2.028
2026-08-14,155.9,,28.0,,6.5,,,,,,,,221.99,1.67,215.0,235.0,116.37,-0.15,110.0,142.0,336.8,,312.0,368.0,,,,,,,10.0,13.0,11.5,,,,,,,,,ALERTA,36.0,4.184,2.065,2.028
2026-08-15,141.3,,26.3,,5.5,,,,,,,,225.14,3.15,215.0,235.0,,,110.0,142.0,338.4,,312.0,368.0,,,,,,,13.0,15.0,14.0,,,,,,,,,,36.0,4.184,2.065,2.028
2026-08-16,131.5,,27.3,,5.5,,,,,,,,,,215.0,235.0,,,110.0,142.0,345.8,,312.0,368.0,,,,,,,12.0,18.0,15.0,,,,,,,,,,36.0,4.184,2.065,2.028
2026-08-17,135.6,,27.4,,5.0,,,,,,,,229.96,-0.02,215.0,235.0,,,110.0,142.0,358.1,,312.0,368.0,,,,,,,12.0,14.0,13.0,,,,,,,,,,30.0,5.44,1.77,2.12
2026-08-18,145.0,,29.3,,5.5,,,,,,,,,,215.0,235.0,,,110.0,142.0,358.1,,312.0,368.0,,,,,,,7.0,13.0,10.0,,,,,,,,,,30.0,5.44,1.77,2.12
2026-08-19,,,,,,,,,,,,,,,215.0,235.0,,,110.0,142.0,,,312.0,368.0,,,,,,,,,,,,,,,,,,,30.0,5.44,1.77,2.12
2026-08-20,,,,,,,,,,,,,,,215.0,235.0,,,110.0,142.0,,,312.0,368.0,,,,,,,,,,,,,,,,,,,30.0,5.44,1.77,2.12
2026-08-21,,,,,,,,,,,,,,,215.0,235.0,,,110.0,142.0,,,312.0,368.0,,,,,,,,,,,,,,,,,,,30.0,5.44,1.77,2.12
2026-08-22,,,,,,,,,,,,,,,215.0,235.0,,,110.0,142.0,,,312.0,368.0,,,,,,,,,,,,,,,,,,,30.0,5.44,1.77,2.12
2026-08-23,,,,,,,,,,,,,,,215.0,235.0,,,110.0,142.0,,,312.0,368.0,,,,,,,,,,,,,,,,,,,30.0,5.44,1.77,2.12
